14/07/01-09:53:55 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 168.995/169.153/169.287/0.461 ms
14/07/01-09:55:34 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 169.010/169.223/169.420/0.299 ms
14/07/01-09:57:12 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 169.070/169.135/169.199/0.370 ms
14/07/01-09:58:50 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 169.154/169.341/169.563/0.307 ms
14/07/01-10:00:28 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 169.112/169.232/169.272/0.372 ms
14/07/01-10:02:06 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 169.208/169.286/169.373/0.524 ms
14/07/01-10:03:45 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 169.193/169.373/169.509/0.531 ms
14/07/01-10:05:24 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 169.114/169.463/169.986/0.608 ms
14/07/01-10:07:02 - 5 packets transmitted, 5 received, 0% packet loss, time 3996ms rtt min/avg/max/mdev = 169.226/169.420/169.696/0.402 ms
14/07/01-10:08:40 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 168.925/169.039/169.274/0.466 ms
14/07/01-10:10:19 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 169.266/169.572/170.327/0.597 ms
14/07/01-10:11:57 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 169.052/169.134/169.204/0.265 ms
14/07/01-10:13:35 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 169.018/169.174/169.443/0.298 ms
14/07/01-10:15:13 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 169.047/169.209/169.411/0.542 ms
14/07/01-10:16:52 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 168.890/169.333/169.963/0.626 ms
14/07/01-10:18:30 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 169.063/169.281/169.395/0.287 ms
14/07/01-10:20:08 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 169.132/169.348/169.487/0.470 ms
14/07/01-10:21:46 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 169.022/169.163/169.250/0.376 ms
14/07/01-10:23:25 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 169.177/169.279/169.399/0.379 ms
14/07/01-10:25:04 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 169.083/169.465/169.962/0.536 ms
14/07/01-10:26:42 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 168.916/169.123/169.464/0.189 ms
14/07/01-10:28:20 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 169.091/169.316/169.612/0.190 ms
14/07/01-10:29:58 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 169.127/169.527/170.379/0.508 ms
14/07/01-10:31:37 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 168.997/169.292/169.781/0.529 ms
14/07/01-10:33:15 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 169.025/169.163/169.420/0.398 ms
14/07/01-10:34:53 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 169.026/169.212/169.492/0.323 ms
14/07/01-10:36:31 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 169.182/169.296/169.552/0.132 ms
14/07/01-10:38:10 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 168.994/169.235/169.490/0.172 ms
14/07/01-10:39:48 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 169.067/169.189/169.271/0.083 ms
14/07/01-10:41:27 - 5 packets transmitted, 5 received, 0% packet loss, time 3996ms rtt min/avg/max/mdev = 169.060/169.211/169.346/0.125 ms
14/07/01-10:43:06 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 168.925/169.160/169.503/0.321 ms
14/07/01-10:44:54 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 169.055/169.199/169.365/0.388 ms
14/07/01-10:46:33 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 168.988/169.433/169.896/0.391 ms
14/07/01-10:48:12 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 169.020/169.176/169.375/0.538 ms
14/07/01-10:49:50 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 169.141/169.203/169.262/0.452 ms
14/07/01-10:51:29 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 169.044/169.265/169.391/0.129 ms
14/07/01-10:53:08 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 169.138/169.198/169.242/0.035 ms
14/07/01-10:54:46 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 168.987/169.145/169.351/0.534 ms
14/07/01-10:56:25 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 168.878/169.151/169.357/0.400 ms
14/07/01-10:58:03 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 169.031/169.223/169.456/0.470 ms
14/07/01-10:59:41 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 169.096/169.392/169.625/0.321 ms
14/07/01-11:01:19 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 168.974/169.215/169.325/0.535 ms
14/07/01-11:02:57 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 168.958/169.133/169.243/0.385 ms
14/07/01-11:04:36 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 169.039/169.175/169.244/0.269 ms
14/07/01-11:06:14 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 169.231/170.492/172.167/1.427 ms
14/07/01-11:07:52 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 169.073/169.259/169.404/0.533 ms
14/07/01-11:09:30 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 169.121/169.279/169.494/0.124 ms
14/07/01-11:11:09 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 168.860/169.236/169.511/0.428 ms
14/07/01-11:12:47 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 169.065/169.238/169.392/0.103 ms
14/07/01-11:14:25 - 5 packets transmitted, 5 received, 0% packet loss, time 3996ms rtt min/avg/max/mdev = 169.038/169.262/169.461/0.480 ms
14/07/01-11:16:03 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 169.110/169.239/169.389/0.089 ms
14/07/01-11:17:42 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 169.061/169.269/169.663/0.335 ms
14/07/01-11:19:20 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 168.994/169.205/169.419/0.410 ms
14/07/01-11:20:58 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 168.973/169.171/169.396/0.539 ms
14/07/01-11:22:36 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 169.014/169.324/169.486/0.406 ms
14/07/01-11:24:15 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 168.995/169.127/169.262/0.464 ms
14/07/01-11:25:53 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 169.126/169.273/169.498/0.126 ms
14/07/01-11:27:32 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 169.027/169.132/169.350/0.467 ms
14/07/01-11:29:10 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 169.018/169.172/169.322/0.532 ms
14/07/01-11:30:48 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 168.904/169.187/169.483/0.412 ms
14/07/01-11:32:27 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 169.025/169.219/169.416/0.475 ms
14/07/01-11:34:05 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 169.033/169.145/169.259/0.275 ms
14/07/01-11:35:43 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 169.021/169.280/169.726/0.253 ms
