14/07/01-09:53:29 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 224.323/224.466/224.590/0.607 ms
14/07/01-09:55:08 - 5 packets transmitted, 5 received, 0% packet loss, time 3996ms rtt min/avg/max/mdev = 224.551/224.792/225.030/0.620 ms
14/07/01-09:56:46 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 224.391/224.506/224.608/0.526 ms
14/07/01-09:58:24 - 5 packets transmitted, 5 received, 0% packet loss, time 3996ms rtt min/avg/max/mdev = 224.581/224.621/224.665/0.301 ms
14/07/01-10:00:02 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 224.701/224.784/224.909/0.073 ms
14/07/01-10:01:41 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 224.470/224.743/224.985/0.346 ms
14/07/01-10:03:19 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 224.373/224.448/224.524/0.059 ms
14/07/01-10:04:57 - 5 packets transmitted, 5 received, 0% packet loss, time 3996ms rtt min/avg/max/mdev = 224.525/224.748/224.999/0.357 ms
14/07/01-10:06:36 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 224.366/224.505/224.725/0.132 ms
14/07/01-10:08:14 - 5 packets transmitted, 5 received, 0% packet loss, time 3996ms rtt min/avg/max/mdev = 224.489/224.512/224.564/0.519 ms
14/07/01-10:09:53 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 224.347/224.527/224.619/0.099 ms
14/07/01-10:11:31 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 224.390/224.555/224.699/0.326 ms
14/07/01-10:13:09 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 224.392/224.578/224.732/0.530 ms
14/07/01-10:14:47 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 224.402/224.547/224.668/0.435 ms
14/07/01-10:16:26 - 5 packets transmitted, 5 received, 0% packet loss, time 3996ms rtt min/avg/max/mdev = 224.329/224.502/224.681/0.611 ms
14/07/01-10:18:04 - 5 packets transmitted, 5 received, 0% packet loss, time 3996ms rtt min/avg/max/mdev = 224.237/224.364/224.581/0.326 ms
14/07/01-10:19:42 - 5 packets transmitted, 5 received, 0% packet loss, time 3996ms rtt min/avg/max/mdev = 224.656/224.827/224.972/0.323 ms
14/07/01-10:21:20 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 224.557/224.712/224.923/0.440 ms
14/07/01-10:22:59 - 5 packets transmitted, 5 received, 0% packet loss, time 3996ms rtt min/avg/max/mdev = 224.540/224.777/224.993/0.626 ms
14/07/01-10:24:37 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 224.623/224.850/225.056/0.448 ms
14/07/01-10:26:16 - 5 packets transmitted, 5 received, 0% packet loss, time 3996ms rtt min/avg/max/mdev = 224.559/224.685/224.798/0.089 ms
14/07/01-10:27:54 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 224.599/224.808/224.891/0.530 ms
14/07/01-10:29:33 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 224.636/224.778/224.854/0.526 ms
14/07/01-10:31:11 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 224.511/224.692/224.929/0.616 ms
14/07/01-10:32:49 - 5 packets transmitted, 5 received, 0% packet loss, time 3996ms rtt min/avg/max/mdev = 224.177/224.354/224.486/0.103 ms
14/07/01-10:34:27 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 224.602/224.668/224.801/0.308 ms
14/07/01-10:36:06 - 5 packets transmitted, 5 received, 0% packet loss, time 3996ms rtt min/avg/max/mdev = 224.413/224.558/224.732/0.437 ms
14/07/01-10:37:44 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 224.732/224.822/224.875/0.427 ms
14/07/01-10:39:22 - 5 packets transmitted, 5 received, 0% packet loss, time 3996ms rtt min/avg/max/mdev = 224.530/224.789/224.911/0.329 ms
14/07/01-10:41:01 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 224.649/224.789/224.857/0.604 ms
14/07/01-10:42:40 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 224.305/224.519/224.667/0.610 ms
14/07/01-10:44:28 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 224.353/224.496/224.657/0.436 ms
14/07/01-10:46:07 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 224.352/224.556/224.727/0.535 ms
14/07/01-10:47:46 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 224.312/224.523/224.737/0.452 ms
14/07/01-10:49:24 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 224.235/224.517/224.628/0.617 ms
14/07/01-10:51:03 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 224.156/224.338/224.558/0.149 ms
14/07/01-10:52:42 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 224.368/224.449/224.612/0.605 ms
14/07/01-10:54:20 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 224.355/224.480/224.636/0.107 ms
14/07/01-10:55:59 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 224.592/224.821/224.983/0.326 ms
14/07/01-10:57:37 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 224.690/224.817/224.948/0.433 ms
14/07/01-10:59:15 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 224.830/224.934/224.977/0.304 ms
14/07/01-11:00:53 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 224.684/224.826/224.984/0.323 ms
14/07/01-11:02:32 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 224.665/224.762/224.882/0.527 ms
14/07/01-11:04:10 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 224.646/224.783/224.872/0.311 ms
14/07/01-11:05:48 - 5 packets transmitted, 5 received, 0% packet loss, time 3996ms rtt min/avg/max/mdev = 224.458/224.499/224.596/0.521 ms
14/07/01-11:07:26 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 224.680/224.723/224.759/0.030 ms
14/07/01-11:09:05 - 5 packets transmitted, 5 received, 0% packet loss, time 3996ms rtt min/avg/max/mdev = 224.742/224.796/224.884/0.602 ms
14/07/01-11:10:43 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 224.117/224.319/224.459/0.326 ms
14/07/01-11:12:21 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 224.308/224.425/224.601/0.105 ms
14/07/01-11:13:59 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 224.626/224.757/224.951/0.319 ms
14/07/01-11:15:37 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 224.323/224.417/224.568/0.438 ms
14/07/01-11:17:16 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 224.713/224.853/225.058/0.119 ms
14/07/01-11:18:54 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 224.706/224.845/224.915/0.430 ms
14/07/01-11:20:32 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 224.578/224.807/224.960/0.442 ms
14/07/01-11:22:10 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 224.712/224.747/224.800/0.520 ms
14/07/01-11:23:49 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 224.338/224.496/224.633/0.609 ms
14/07/01-11:25:27 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 224.634/224.838/224.932/0.609 ms
14/07/01-11:27:06 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 224.363/224.455/224.598/0.528 ms
14/07/01-11:28:44 - 5 packets transmitted, 5 received, 0% packet loss, time 3996ms rtt min/avg/max/mdev = 224.270/224.586/224.762/0.545 ms
14/07/01-11:30:22 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 224.616/224.782/224.984/0.534 ms
14/07/01-11:32:01 - 5 packets transmitted, 5 received, 0% packet loss, time 3996ms rtt min/avg/max/mdev = 224.379/224.530/224.646/0.433 ms
14/07/01-11:33:39 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 224.497/224.586/224.738/0.605 ms
14/07/01-11:35:17 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 224.736/224.806/224.889/0.522 ms
14/07/01-11:36:55 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 224.649/224.811/224.880/0.432 ms
14/07/01-11:38:34 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 224.630/224.901/225.074/0.542 ms
14/07/01-11:40:12 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 224.541/224.768/224.866/0.323 ms
14/07/01-11:41:50 - 5 packets transmitted, 5 received, 0% packet loss, time 3996ms rtt min/avg/max/mdev = 224.345/224.487/224.668/0.440 ms
14/07/01-11:43:29 - 5 packets transmitted, 5 received, 0% packet loss, time 3996ms rtt min/avg/max/mdev = 224.298/224.521/224.685/0.452 ms
14/07/01-11:45:07 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 224.736/224.832/224.916/0.523 ms
14/07/01-11:46:45 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 224.291/224.488/224.685/0.449 ms
14/07/01-11:48:23 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 224.468/224.526/224.573/0.520 ms
14/07/01-11:50:02 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 224.657/224.771/224.941/0.126 ms
14/07/01-11:51:40 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 224.276/224.523/224.832/0.631 ms
14/07/01-11:53:18 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 224.267/224.452/224.632/0.147 ms
14/07/01-11:54:56 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 224.578/224.689/224.818/0.315 ms
14/07/01-11:56:35 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 224.729/224.866/224.991/0.106 ms
14/07/01-11:58:13 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 224.434/224.555/224.687/0.086 ms
14/07/01-12:00:01 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 224.451/224.561/224.634/0.307 ms
14/07/01-12:01:49 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 224.356/224.499/224.599/0.100 ms
14/07/01-12:03:37 - 5 packets transmitted, 5 received, 0% packet loss, time 3996ms rtt min/avg/max/mdev = 224.328/224.483/224.626/0.607 ms
14/07/01-12:05:26 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 224.801/224.961/225.135/0.437 ms
14/07/01-12:07:14 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 224.785/224.850/224.926/0.305 ms
14/07/01-12:09:02 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 224.785/224.847/224.958/0.430 ms
14/07/01-12:10:50 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 224.462/224.744/224.911/0.455 ms
