14/07/01-09:54:11 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 243.859/244.025/244.244/0.128 ms
14/07/01-09:55:49 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 243.781/244.071/244.382/0.663 ms
14/07/01-09:57:27 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 243.888/244.123/244.328/0.641 ms
14/07/01-09:59:06 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 243.943/244.021/244.069/0.626 ms
14/07/01-10:00:44 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 243.846/244.319/245.151/0.637 ms
14/07/01-10:02:22 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 243.958/244.788/247.055/1.225 ms
14/07/01-10:04:00 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 243.952/244.057/244.268/0.332 ms
14/07/01-10:05:39 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 244.060/244.146/244.217/0.544 ms
14/07/01-10:07:18 - 5 packets transmitted, 5 received, 0% packet loss, time 3996ms rtt min/avg/max/mdev = 243.928/244.143/244.246/0.554 ms
14/07/01-10:08:56 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 244.025/244.181/244.595/0.659 ms
14/07/01-10:10:34 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 243.916/244.085/244.224/0.331 ms
14/07/01-10:12:12 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 243.913/244.255/244.569/0.665 ms
14/07/01-10:13:51 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 243.936/244.129/244.368/0.566 ms
14/07/01-10:15:29 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 243.931/244.041/244.113/0.447 ms
14/07/01-10:17:07 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 243.990/244.084/244.149/0.317 ms
14/07/01-10:18:45 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 243.902/244.077/244.315/0.138 ms
14/07/01-10:20:24 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 243.909/243.993/244.077/0.628 ms
14/07/01-10:22:02 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 243.943/245.022/246.946/1.207 ms
14/07/01-10:23:40 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 243.941/244.068/244.132/0.321 ms
14/07/01-10:25:19 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 243.969/244.122/244.300/0.456 ms
14/07/01-10:26:58 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 243.924/244.125/244.207/0.633 ms
14/07/01-10:28:36 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 244.027/244.154/244.298/0.326 ms
14/07/01-10:30:14 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 243.894/244.145/244.330/0.345 ms
14/07/01-10:31:52 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 243.945/244.114/244.359/0.559 ms
14/07/01-10:33:31 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 243.911/244.035/244.146/0.629 ms
14/07/01-10:35:09 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 244.099/244.286/244.672/0.214 ms
14/07/01-10:36:47 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 243.930/244.099/244.285/0.555 ms
