14/07/01-09:51:25 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 267.272/268.422/269.342/0.994 ms
14/07/01-09:53:04 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 267.401/268.154/269.239/1.056 ms
14/07/01-09:54:44 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 267.365/268.111/269.087/1.032 ms
14/07/01-09:56:23 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 267.224/268.345/269.133/1.022 ms
14/07/01-09:58:02 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 267.332/268.622/269.054/0.863 ms
14/07/01-09:59:42 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 267.147/268.267/269.127/1.117 ms
14/07/01-10:01:21 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 267.283/268.026/269.058/1.012 ms
14/07/01-10:03:01 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 267.179/268.026/269.080/0.818 ms
14/07/01-10:04:40 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 267.301/268.062/269.195/1.029 ms
14/07/01-10:06:20 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 267.455/268.388/269.110/0.752 ms
14/07/01-10:07:59 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 267.430/268.343/269.013/0.809 ms
14/07/01-10:09:38 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 267.414/268.697/269.124/0.795 ms
14/07/01-10:11:18 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 267.176/267.668/269.134/0.811 ms
14/07/01-10:12:57 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 267.311/268.385/269.128/0.918 ms
14/07/01-10:14:37 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 267.167/267.332/267.528/0.480 ms
14/07/01-10:16:16 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 267.318/268.103/269.081/0.783 ms
14/07/01-10:17:56 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 267.333/268.765/269.288/0.975 ms
14/07/01-10:19:35 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 267.095/268.317/269.165/0.994 ms
14/07/01-10:21:14 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 267.191/268.617/269.172/0.976 ms
14/07/01-10:22:54 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 267.480/268.706/269.201/0.781 ms
14/07/01-10:24:33 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 267.208/267.960/268.954/0.900 ms
14/07/01-10:26:13 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 267.401/268.411/269.072/0.895 ms
14/07/01-10:27:52 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 267.135/268.263/269.118/0.870 ms
14/07/01-10:29:32 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 267.372/268.695/269.095/0.810 ms
14/07/01-10:31:11 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 267.209/268.104/269.388/0.999 ms
14/07/01-10:32:51 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 267.547/268.827/269.293/0.724 ms
14/07/01-10:34:30 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 267.308/268.051/269.033/0.973 ms
14/07/01-10:36:10 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 268.921/269.050/269.272/0.123 ms
14/07/01-10:37:50 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 267.190/268.311/269.150/0.953 ms
14/07/01-10:39:29 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 267.125/267.873/269.040/0.880 ms
14/07/01-10:41:09 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 267.152/267.991/269.167/0.871 ms
14/07/01-10:42:48 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 267.314/268.441/269.388/0.925 ms
14/07/01-10:44:27 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 267.087/267.942/268.887/0.943 ms
14/07/01-10:46:07 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 267.227/267.654/268.976/0.813 ms
14/07/01-10:47:46 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 267.250/268.387/269.133/1.063 ms
14/07/01-10:49:26 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 267.266/268.054/269.218/0.907 ms
14/07/01-10:51:05 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 267.393/268.393/270.293/1.203 ms
14/07/01-10:52:45 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 267.269/268.291/269.089/0.956 ms
14/07/01-10:54:24 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 267.178/268.314/269.163/0.979 ms
14/07/01-10:56:03 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 268.846/269.038/269.331/0.161 ms
14/07/01-10:57:43 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 267.365/268.417/269.312/0.810 ms
14/07/01-10:59:22 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 267.516/268.484/269.209/0.829 ms
14/07/01-11:01:02 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 267.223/268.070/269.173/0.945 ms
14/07/01-11:02:42 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 267.485/268.842/269.277/0.887 ms
14/07/01-11:04:21 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 267.454/268.800/269.242/0.680 ms
14/07/01-11:06:01 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 267.410/268.374/269.174/0.898 ms
14/07/01-11:07:41 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 267.405/268.765/269.199/0.955 ms
14/07/01-11:09:21 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 267.398/267.765/269.006/0.902 ms
14/07/01-11:11:01 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 267.396/268.139/269.271/0.844 ms
14/07/01-11:12:41 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 267.241/268.444/269.245/1.008 ms
14/07/01-11:14:20 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 267.347/268.459/269.272/1.008 ms
14/07/01-11:16:00 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 267.239/268.401/269.249/0.984 ms
14/07/01-11:17:39 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 267.383/267.764/269.143/0.763 ms
14/07/01-11:19:19 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 267.359/268.086/269.111/0.919 ms
14/07/01-11:20:58 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 267.082/267.945/269.089/1.122 ms
14/07/01-11:22:38 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 267.212/268.324/269.115/0.930 ms
14/07/01-11:24:17 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 267.326/267.734/268.944/0.610 ms
14/07/01-11:25:57 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 267.307/268.469/269.332/1.059 ms
14/07/01-11:27:36 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 267.500/268.157/269.272/1.031 ms
14/07/01-11:29:15 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 267.418/268.401/269.108/0.976 ms
14/07/01-11:30:55 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 267.271/268.850/269.423/0.859 ms
14/07/01-11:32:34 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 267.214/267.283/267.415/0.073 ms
14/07/01-11:34:14 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 267.280/267.654/268.993/0.877 ms
14/07/01-11:35:53 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 267.238/268.749/269.278/0.956 ms
14/07/01-11:37:33 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 267.331/267.729/268.908/0.752 ms
14/07/01-11:39:12 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 267.136/268.363/269.148/1.066 ms
14/07/01-11:40:52 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 267.322/268.411/269.304/0.828 ms
14/07/01-11:42:32 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 267.181/268.363/269.209/0.839 ms
14/07/01-11:44:11 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 267.409/268.381/269.184/0.969 ms
14/07/01-11:45:51 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 267.273/267.998/269.082/1.068 ms
14/07/01-11:47:30 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 267.333/268.077/269.018/0.780 ms
14/07/01-11:49:10 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 267.319/268.074/269.150/1.043 ms
14/07/01-11:50:49 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 267.344/268.439/269.178/1.000 ms
14/07/01-11:52:29 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 267.264/267.818/269.030/0.704 ms
14/07/01-11:54:08 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 267.198/267.778/269.072/0.939 ms
14/07/01-11:55:48 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 267.350/268.693/269.218/0.826 ms
14/07/01-11:57:27 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 268.871/269.105/269.341/0.590 ms
14/07/01-11:59:07 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 267.237/267.795/269.161/0.846 ms
14/07/01-12:00:56 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 267.342/268.787/269.231/0.796 ms
14/07/01-12:02:45 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 267.234/268.457/269.304/1.062 ms
14/07/01-12:04:35 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 267.308/268.425/269.183/0.976 ms
14/07/01-12:06:24 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 267.329/268.089/269.364/1.103 ms
14/07/01-12:08:13 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 267.325/268.507/269.329/1.039 ms
14/07/01-12:10:02 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 267.319/268.482/269.403/0.982 ms
14/07/01-12:11:52 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 267.321/267.857/269.450/0.925 ms
14/07/01-12:13:41 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 267.281/268.387/269.521/1.090 ms
14/07/01-12:15:20 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 267.658/268.784/269.244/0.881 ms
14/07/01-12:17:10 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 267.090/267.786/268.936/0.639 ms
14/07/01-12:18:59 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 267.165/267.974/269.058/0.890 ms
14/07/01-12:20:48 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 267.114/268.257/269.017/0.867 ms
14/07/01-12:22:38 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 267.294/267.794/269.070/0.647 ms
14/07/01-12:24:27 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 267.228/268.041/269.146/0.919 ms
14/07/01-12:26:16 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 267.256/267.747/269.186/0.793 ms
14/07/01-12:28:05 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 267.199/267.478/268.129/0.657 ms
14/07/01-12:29:55 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 267.277/268.328/269.254/0.974 ms
14/07/01-12:31:44 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 267.266/268.400/269.300/0.900 ms
14/07/01-12:33:33 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 267.377/268.766/269.150/0.955 ms
14/07/01-12:35:22 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 268.934/269.154/269.365/0.672 ms
14/07/01-12:37:11 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 267.151/268.055/269.273/1.167 ms
14/07/01-12:39:01 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 267.445/268.152/269.150/0.731 ms
14/07/01-12:40:51 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 268.978/269.147/269.322/0.479 ms
14/07/01-12:42:40 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 267.223/268.413/269.225/1.002 ms
14/07/01-12:44:29 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 267.324/268.092/269.217/0.961 ms
14/07/01-12:46:19 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 267.153/267.665/269.155/0.882 ms
14/07/01-12:48:08 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 267.183/267.621/269.029/0.705 ms
14/07/01-12:49:57 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 267.276/268.484/269.280/1.100 ms
14/07/01-12:51:46 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 267.453/268.129/269.065/0.939 ms
14/07/01-12:53:36 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 267.139/268.693/269.120/0.844 ms
14/07/01-12:55:25 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 267.118/267.663/269.259/1.038 ms
14/07/01-12:57:14 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 267.308/267.671/269.020/0.880 ms
