14/07/01-09:51:19 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 261.090/261.167/261.257/0.461 ms
14/07/01-09:52:59 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 261.307/261.352/261.393/0.560 ms
14/07/01-09:54:38 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 261.207/261.372/261.483/0.337 ms
14/07/01-09:56:18 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 261.115/261.316/261.433/0.470 ms
14/07/01-09:57:57 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 261.025/261.114/261.258/0.652 ms
14/07/01-09:59:37 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 261.135/261.233/261.383/0.652 ms
14/07/01-10:01:16 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 261.104/261.284/261.422/0.341 ms
14/07/01-10:02:56 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 261.086/261.230/261.447/0.476 ms
14/07/01-10:04:35 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 261.099/261.213/261.368/0.098 ms
14/07/01-10:06:14 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 261.133/261.313/261.427/0.469 ms
14/07/01-10:07:54 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 261.049/261.201/261.285/0.334 ms
14/07/01-10:09:33 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 261.071/261.256/261.416/0.571 ms
14/07/01-10:11:13 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 261.096/261.223/261.380/0.572 ms
14/07/01-10:12:52 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 261.037/261.179/261.264/0.567 ms
14/07/01-10:14:31 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 261.045/261.228/261.510/0.583 ms
14/07/01-10:16:11 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 261.030/261.285/261.491/0.486 ms
14/07/01-10:17:50 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 261.021/261.195/261.427/0.354 ms
14/07/01-10:19:30 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 261.119/261.299/261.422/0.655 ms
14/07/01-10:21:09 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 261.156/261.257/261.338/0.461 ms
14/07/01-10:22:49 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 261.062/261.199/261.268/0.650 ms
14/07/01-10:24:28 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 260.995/261.203/261.352/0.575 ms
14/07/01-10:26:08 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 261.044/261.283/261.431/0.477 ms
