14/07/01-09:52:33 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 177.350/177.658/177.987/0.431 ms
14/07/01-09:54:12 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 177.753/177.995/178.175/0.311 ms
14/07/01-09:55:52 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 177.544/177.751/178.000/0.178 ms
14/07/01-09:57:31 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 177.384/177.597/178.049/0.523 ms
14/07/01-09:59:11 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 177.359/177.502/177.861/0.323 ms
14/07/01-10:00:50 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 177.468/177.534/177.609/0.463 ms
14/07/01-10:02:30 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 177.525/177.819/178.089/0.563 ms
14/07/01-10:04:09 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 177.216/177.861/178.367/0.369 ms
14/07/01-10:05:48 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 177.410/177.708/177.966/0.322 ms
14/07/01-10:07:28 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 177.376/178.039/178.366/0.370 ms
14/07/01-10:09:07 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 177.432/177.868/178.887/0.605 ms
14/07/01-10:10:47 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 177.526/177.745/177.848/0.290 ms
14/07/01-10:12:26 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 177.392/177.587/177.791/0.407 ms
14/07/01-10:14:05 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 177.299/177.590/177.873/0.200 ms
14/07/01-10:15:45 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 177.607/177.828/178.255/0.580 ms
