14/07/01-09:51:41 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 274.044/274.559/275.059/0.336 ms
14/07/01-09:53:20 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 274.277/274.621/275.067/0.655 ms
14/07/01-09:55:00 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 274.105/275.283/276.686/1.146 ms
14/07/01-09:56:39 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 274.079/274.485/275.420/0.827 ms
14/07/01-09:58:18 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 273.985/274.213/274.574/0.384 ms
14/07/01-09:59:58 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 273.943/274.315/275.508/0.892 ms
14/07/01-10:01:37 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 274.305/276.587/281.358/2.623 ms
14/07/01-10:03:17 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 273.990/275.263/277.863/1.428 ms
14/07/01-10:04:56 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 274.092/274.303/274.558/0.496 ms
14/07/01-10:06:36 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 274.091/274.350/274.803/0.411 ms
14/07/01-10:08:15 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 274.169/274.310/274.598/0.156 ms
14/07/01-10:09:54 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 274.042/274.837/276.496/0.854 ms
14/07/01-10:11:34 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 274.149/274.271/274.401/0.579 ms
14/07/01-10:13:13 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 273.975/274.422/275.261/0.557 ms
14/07/01-10:14:53 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 274.122/274.342/274.650/0.382 ms
14/07/01-10:16:32 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 274.059/274.288/274.438/0.485 ms
14/07/01-10:18:11 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 274.152/274.933/275.916/0.588 ms
14/07/01-10:19:51 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 274.120/274.375/275.030/0.331 ms
14/07/01-10:21:30 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 274.098/274.600/274.989/0.750 ms
14/07/01-10:23:10 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 273.938/274.379/274.778/0.642 ms
14/07/01-10:24:49 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 274.163/274.367/274.804/0.618 ms
