14/07/01-09:57:06 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 285.092/285.251/285.432/0.687 ms
14/07/01-09:58:44 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 293.861/293.978/294.121/0.691 ms
14/07/01-10:00:23 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 293.971/294.190/294.464/0.160 ms
14/07/01-10:02:01 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 294.151/294.223/294.311/0.488 ms
14/07/01-10:03:40 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 285.087/285.224/285.346/0.354 ms
14/07/01-10:05:18 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 285.147/285.251/285.334/0.588 ms
14/07/01-10:06:56 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 285.158/285.312/285.574/0.603 ms
14/07/01-10:08:35 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 285.273/285.370/285.562/0.683 ms
14/07/01-10:10:13 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 294.004/294.145/294.311/0.359 ms
14/07/01-10:11:52 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 294.048/294.164/294.241/0.489 ms
14/07/01-10:13:30 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 285.266/285.482/285.650/0.138 ms
14/07/01-10:15:08 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 285.133/285.286/285.402/0.354 ms
14/07/01-10:16:47 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 285.238/285.344/285.578/0.598 ms
14/07/01-10:18:25 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 293.869/294.022/294.241/0.696 ms
14/07/01-10:20:04 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 293.965/294.185/294.412/0.614 ms
14/07/01-10:21:42 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 285.205/285.357/285.564/0.496 ms
14/07/01-10:23:20 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 285.136/285.295/285.467/0.594 ms
14/07/01-10:24:59 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 285.146/285.295/285.448/0.683 ms
14/07/01-10:26:37 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 285.208/285.260/285.332/0.479 ms
14/07/01-10:28:16 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 293.968/294.177/294.414/0.702 ms
14/07/01-10:29:54 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 294.005/294.116/294.211/0.353 ms
14/07/01-10:31:33 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 294.030/294.208/294.394/0.115 ms
14/07/01-10:33:11 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 285.234/285.341/285.394/0.056 ms
14/07/01-10:34:49 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 293.928/294.127/294.269/0.361 ms
14/07/01-10:36:28 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 293.886/294.061/294.326/0.611 ms
14/07/01-10:38:06 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 285.351/285.408/285.532/0.679 ms
14/07/01-10:39:45 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 293.949/294.088/294.159/0.079 ms
14/07/01-10:41:23 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 285.153/285.209/285.285/0.677 ms
14/07/01-10:43:01 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 285.207/285.373/285.593/0.606 ms
14/07/01-10:44:40 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 285.175/285.302/285.416/0.489 ms
14/07/01-10:46:18 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 285.172/285.320/285.495/0.684 ms
14/07/01-10:47:57 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 293.997/294.147/294.333/0.500 ms
14/07/01-10:49:35 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 293.994/294.090/294.176/0.688 ms
14/07/01-10:51:14 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 293.998/294.130/294.324/0.694 ms
14/07/01-10:52:53 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 286.331/286.451/286.554/0.590 ms
14/07/01-10:54:34 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 294.073/294.639/295.441/0.799 ms
14/07/01-10:56:15 - 5 packets transmitted, 4 received, 20% packet loss, time 4004ms rtt min/avg/max/mdev = 293.924/294.774/295.597/0.824 ms
14/07/01-10:57:57 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 285.210/285.261/285.327/0.677 ms
14/07/01-10:59:36 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 293.874/293.948/294.029/0.487 ms
14/07/01-11:01:19 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 295.245/295.363/295.471/0.093 ms
14/07/01-11:03:01 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 286.507/286.574/286.696/0.484 ms
14/07/01-11:04:42 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 295.231/295.270/295.294/0.687 ms
14/07/01-11:06:24 - 5 packets transmitted, 4 received, 20% packet loss, time 4005ms rtt min/avg/max/mdev = 295.401/295.505/295.610/0.393 ms
14/07/01-11:08:06 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 286.529/290.136/295.378/4.278 ms
14/07/01-11:09:51 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 294.037/294.175/294.306/0.107 ms
14/07/01-11:11:32 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 285.215/285.361/285.536/0.129 ms
14/07/01-11:13:14 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 285.145/285.303/285.455/0.356 ms
14/07/01-11:14:55 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 293.946/294.031/294.155/0.072 ms
14/07/01-11:16:37 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 285.203/285.365/285.518/0.496 ms
14/07/01-11:18:16 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 285.172/285.361/285.471/0.357 ms
14/07/01-11:19:54 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 293.929/294.156/294.361/0.701 ms
14/07/01-11:21:33 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 294.061/294.150/294.359/0.604 ms
14/07/01-11:23:11 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 285.185/285.431/285.724/0.386 ms
14/07/01-11:24:50 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 293.951/294.016/294.145/0.689 ms
14/07/01-11:26:28 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 285.159/285.343/285.583/0.694 ms
14/07/01-11:28:10 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 285.143/285.301/285.401/0.592 ms
14/07/01-11:29:51 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 285.140/285.283/285.357/0.079 ms
14/07/01-11:31:33 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 285.142/285.247/285.566/0.160 ms
14/07/01-11:33:13 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 293.966/294.131/294.276/0.693 ms
14/07/01-11:34:54 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 294.125/294.265/294.409/0.499 ms
14/07/01-11:36:33 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 294.008/294.216/294.345/0.499 ms
14/07/01-11:38:15 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 293.950/294.094/294.329/0.610 ms
14/07/01-11:39:54 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 295.168/295.259/295.365/0.350 ms
14/07/01-11:41:34 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 293.887/294.056/294.155/0.355 ms
14/07/01-11:43:12 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 293.855/294.029/294.259/0.503 ms
14/07/01-11:44:50 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 294.045/294.179/294.311/0.087 ms
14/07/01-11:46:29 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 294.087/294.231/294.537/0.616 ms
14/07/01-11:48:07 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 294.008/294.120/294.230/0.353 ms
14/07/01-11:49:46 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 285.278/285.375/285.520/0.682 ms
14/07/01-11:51:24 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 285.236/285.342/285.428/0.679 ms
14/07/01-11:53:02 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 294.233/296.390/297.964/1.443 ms
14/07/01-11:54:41 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 293.919/294.093/294.379/0.512 ms
14/07/01-11:56:19 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 294.004/294.200/294.397/0.700 ms
14/07/01-11:57:58 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 285.159/285.368/285.527/0.496 ms
14/07/01-11:59:46 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 285.127/285.282/285.382/0.351 ms
14/07/01-12:01:34 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 285.205/285.328/285.485/0.105 ms
14/07/01-12:03:23 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 293.880/294.052/294.318/0.508 ms
14/07/01-12:05:11 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 294.104/294.221/294.354/0.691 ms
