14/07/01-09:57:09 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 169.143/169.423/170.064/0.417 ms
14/07/01-09:58:49 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 169.031/169.190/169.359/0.117 ms
14/07/01-10:00:30 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 169.124/169.326/169.524/0.302 ms
14/07/01-10:02:11 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 169.024/169.284/169.480/0.546 ms
14/07/01-10:03:52 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 169.164/169.262/169.358/0.081 ms
14/07/01-10:05:32 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 169.138/169.210/169.307/0.373 ms
14/07/01-10:07:13 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 168.906/169.161/169.465/0.181 ms
14/07/01-10:08:54 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 168.791/169.189/169.377/0.424 ms
14/07/01-10:10:35 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 168.908/169.335/169.883/0.549 ms
14/07/01-10:12:16 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 168.953/169.318/169.638/0.429 ms
14/07/01-10:13:57 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 168.995/169.205/169.343/0.287 ms
14/07/01-10:15:38 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 169.061/169.188/169.290/0.458 ms
14/07/01-10:17:19 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 168.952/169.421/170.364/0.713 ms
