14/07/01-09:42:51 - 5 packets transmitted, 4 received, 20% packet loss, time 4013ms rtt min/avg/max/mdev = 202.651/203.653/205.517/1.236 ms
14/07/01-09:44:33 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 202.987/204.585/205.649/1.068 ms
14/07/01-09:46:14 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 202.774/203.212/204.158/0.579 ms
14/07/01-09:47:54 - 5 packets transmitted, 5 received, 0% packet loss, time 4007ms rtt min/avg/max/mdev = 202.588/202.736/202.950/0.419 ms
14/07/01-09:49:35 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 202.595/202.964/203.737/0.513 ms
14/07/01-09:51:15 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 202.661/203.019/203.626/0.601 ms
14/07/01-09:52:55 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 202.610/202.654/202.753/0.571 ms
14/07/01-09:54:36 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 202.681/202.957/203.244/0.551 ms
14/07/01-09:56:16 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 202.557/203.157/204.159/0.634 ms
14/07/01-09:57:57 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 202.419/202.777/203.165/0.568 ms
14/07/01-09:59:37 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 202.539/203.302/204.922/0.977 ms
14/07/01-10:01:17 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 202.565/202.853/203.390/0.638 ms
14/07/01-10:02:58 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 202.599/202.746/203.092/0.181 ms
14/07/01-10:04:38 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 202.920/203.693/204.813/0.877 ms
14/07/01-10:06:18 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 202.621/203.679/204.425/0.845 ms
14/07/01-10:07:58 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 203.343/204.042/204.338/0.624 ms
14/07/01-10:09:38 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 202.873/203.596/204.479/0.801 ms
