14/07/01-10:01:40 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 177.581/177.860/178.142/0.443 ms
14/07/01-10:03:18 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 177.528/178.002/178.291/0.288 ms
14/07/01-10:04:56 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 177.450/177.670/177.736/0.544 ms
14/07/01-10:06:35 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 177.471/177.687/177.878/0.487 ms
14/07/01-10:08:13 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 177.482/177.789/178.484/0.355 ms
14/07/01-10:09:51 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 177.460/177.780/178.300/0.479 ms
14/07/01-10:11:29 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 177.274/177.535/177.732/0.306 ms
14/07/01-10:13:07 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 177.544/177.904/178.212/0.518 ms
14/07/01-10:14:46 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 177.389/177.641/177.740/0.398 ms
14/07/01-10:16:24 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 177.420/177.560/177.684/0.388 ms
14/07/01-10:18:02 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 177.383/177.690/177.891/0.496 ms
14/07/01-10:19:41 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 177.500/177.917/178.468/0.621 ms
14/07/01-10:21:20 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 177.422/177.837/178.030/0.439 ms
14/07/01-10:22:58 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 177.746/177.971/178.337/0.508 ms
