14/07/01-10:58:33 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 169.212/174.479/185.680/6.290 ms
14/07/01-11:00:12 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 169.520/174.356/177.695/3.977 ms
14/07/01-11:01:51 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 170.237/176.268/177.900/3.016 ms
14/07/01-11:03:29 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 176.730/177.524/177.965/0.436 ms
14/07/01-11:05:07 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 170.061/174.506/177.850/3.599 ms
14/07/01-11:06:45 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 169.410/175.952/177.905/3.305 ms
14/07/01-11:08:24 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 169.227/174.361/185.433/6.369 ms
14/07/01-11:10:02 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 169.955/173.100/177.805/3.738 ms
14/07/01-11:11:40 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 176.753/177.399/178.145/0.678 ms
14/07/01-11:13:18 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 169.235/174.291/177.705/4.029 ms
14/07/01-11:14:57 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 170.221/174.884/185.517/6.025 ms
14/07/01-11:16:36 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 170.035/171.688/177.624/2.970 ms
14/07/01-11:18:14 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 169.467/174.529/185.338/6.198 ms
14/07/01-11:19:52 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 170.207/173.458/178.007/3.729 ms
14/07/01-11:21:30 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 169.918/171.547/177.849/3.183 ms
14/07/01-11:23:08 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 170.104/176.164/185.457/5.744 ms
14/07/01-11:24:47 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 170.005/172.957/177.358/3.315 ms
14/07/01-11:26:25 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 169.487/172.882/177.553/3.681 ms
14/07/01-11:28:03 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 177.427/177.835/178.189/0.253 ms
14/07/01-11:29:42 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 170.102/174.810/177.970/3.734 ms
14/07/01-11:31:20 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 170.033/172.849/176.961/3.356 ms
14/07/01-11:32:59 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 169.376/175.988/178.084/3.354 ms
14/07/01-11:34:37 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 169.568/173.044/177.618/3.754 ms
14/07/01-11:36:15 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 168.911/172.767/177.892/3.758 ms
14/07/01-11:37:53 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 169.108/172.990/177.696/3.820 ms
14/07/01-11:39:32 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 169.296/174.360/177.990/3.857 ms
14/07/01-11:41:10 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 170.314/174.891/185.485/6.030 ms
14/07/01-11:42:49 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 169.283/174.070/177.646/3.605 ms
14/07/01-11:44:27 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 169.561/173.124/177.808/3.797 ms
14/07/01-11:46:05 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 169.993/173.227/177.659/3.615 ms
14/07/01-11:47:43 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 170.062/174.631/177.806/3.713 ms
14/07/01-11:49:21 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 169.989/171.646/177.644/3.000 ms
14/07/01-11:50:59 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 169.602/174.399/177.657/3.732 ms
14/07/01-11:52:37 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 169.388/176.144/178.222/3.384 ms
14/07/01-11:54:16 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 170.159/173.404/178.278/3.897 ms
14/07/01-11:55:54 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 169.881/173.114/177.785/3.761 ms
14/07/01-11:57:32 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 169.233/172.685/177.788/3.814 ms
14/07/01-11:59:10 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 170.186/175.858/177.850/2.882 ms
14/07/01-12:00:58 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 169.834/173.087/178.030/3.639 ms
14/07/01-12:02:46 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 169.078/170.995/176.834/2.952 ms
14/07/01-12:04:35 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 169.547/175.883/178.032/3.200 ms
14/07/01-12:06:23 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 169.574/174.448/177.669/3.754 ms
14/07/01-12:08:11 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 169.318/175.984/185.549/5.914 ms
14/07/01-12:09:59 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 169.432/170.036/170.400/0.564 ms
14/07/01-12:11:47 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 169.981/173.147/177.717/3.666 ms
14/07/01-12:13:35 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 169.057/171.346/176.866/2.827 ms
